CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_4502,Mary Rosales,29-04-2001,India,"USCGC Guerra, FPO AE 77097",Yes,352769451,TAX-4502-76,Single,Yes,Bachelors,49384.46,Unknown/None
CIT_4503,Kendra Harris,26-08-1997,United States,"665 Salazar Trail; Andersonport; PA 59311,",No,947732992,TAX-4503-84,Divorced,Unknown/None,Masters,55084.38,Unknown/None
CIT_4504,Nicole Hudson,30-10-1992,United States,"663 Brittany Orchard Suite 772, East Alexanderfurt, MD 77205",No,V46072466,TAX-4504-71,Widowed,Unknown/None,Masters,115042.2,Unknown/None
CIT_4505,Jamie Santiago Md,30-06-1995,United States,"546 Kelly Parks, Jacksontown, WA 01940",No,105918016,TAX-4505-97,Single,No,High School,140884.48,Unknown/None
CIT_4506,Michelle Johnson,13-04-1986,France,"9739 Palmer Mountain Suite 471; Michaelfort; MP 33363,",Yes,Y18233281,TAX-4506-36,Divorced,No,Masters,29857.79,Unknown/None
CIT_4507,Scott Simmons,01-11-1982,India,"0221 Derek Harbor Suite 712, New Anne, SD 63861",Unknown,INVALID_if,TAX-4507-53,Single,Pending,High School,100908.93,Unknown/None
CIT_4508,Megan Pacheco,22-09-1970,United States,"85266 Kyle Wall, Georgeshire, OK 78636",No,003418629,TAX-4508-79,Married,Yes,PhD,14108.36,Unknown/None
CIT_4509,Laurie Anderson,25-02-1969,United States,"0182 Mcdowell Motorway, Javierbury, GA 79604",Yes,734760468,TAX-4509-43,Divorced,Unknown/None,Bachelors,46917.78,Unknown/None
CIT_4510,John Ruiz,25-04-2004,France,"99823 Peterson Glens, Stanleymouth, DC 25395",No,390696100,TAX_4510_66,Divorced,Unknown/None,High School,128480.14,1962.0
CIT_4511,Dr. Shelby Trujillo Dvm,03-05-1985,India,"0550 Desiree Prairie Suite 549, East Amyshire, ID 86564",Yes,987380695,TAX-4511-10,Divorced,Unknown/None,Doctorate,129366.84,1952.0
CIT_4512,Kelly Williams,28-12-1950,France,"USCGC Larsen, FPO AE 73307",Yes,191883284,TAX-4512-47,Single,Unknown/None,Masters,89461.86,Unknown/None
CIT_4513,John Snyder,02-03-1954,United States,"088 Smith Spring Suite 385, Proctorburgh, ME 35034",Unknown,INVALID_suddenly,TAX_4513_34,Single,Unknown/None,High School,73953.52,Unknown/None
CIT_4514,David Walker,28-03-1979,France,"20675 Green Drive Suite 149; New Brandon; SD 67502,",Yes,INVALID_eat,TAX-4514-45,Single,Unknown/None,Masters,69776.22,Unknown/None
CIT_4515,Sean Trevino Phd,18-01-1994,United States,"477 Contreras Mills Suite 855, Rossshire, NH 85112",Yes,Y26803357,TAX_4515_83,Unknown,No,Masters,132985.35,Unknown/None
CIT_4516,Phillip White,05-09-1950,France,"397 Zachary Falls Suite 391, Kyleport, NE 55345",Yes,114091545,TAX-4516-79,Widowed,No,PhD,131694.21,Unknown/None
CIT_4517,Kevin Johnson,25-05-1978,France,"661 Cooke Junctions Suite 581, Davidfurt, OK 25445",Unknown,X29836804,TAX-4517-32,Unknown,No,Masters,31102.43,1960.0
CIT_4518,Christine Curtis,28-03-1983,India,"129 Rodriguez Summit, Christophershire, ME 69148",No,INVALID_station,Unknown/None,Unknown,No,Masters,49111.77,1982.0
CIT_4519,Edwin Morris,06-03-1971,France,"0510 Melissa Alley Suite 009, Claychester, PR 52949",Yes,481714136,TAX-4519-93,Single,Yes,Masters,66200.35,2002.0
CIT_4520,Angelica Mcclain,24-03-1968,India,"340 Laura Spurs, South Natalie, PW 34563",Yes,800970030,TAX-4520-08,Widowed,Pending,PhD,52722.9,2001.0
CIT_4521,Melissa Parker,27-09-2003,United States,"06476 Landry Club, North Cherylland, PW 85753",Yes,INVALID_itself,TAX-4521-59,Single,Unknown/None,Masters,88193.93,Unknown/None
CIT_4522,Daniel Rodriguez,14-02-1996,France,"917 Mallory Roads Apt. 452, Vaughnville, MO 32055",Yes,N90845625,TAX-4522-95,Unknown,Unknown/None,PhD,20321.59,Unknown/None
CIT_4523,James Ponce,06-04-1981,France,"2285 Michael Wells Apt. 311, Port Andrewville, IA 89160",No,334051577,Unknown/None,Single,Unknown/None,High School,139198.69,1975.0
CIT_4524,Joseph Walker,16-07-1968,United States,"9422 Betty Neck, Sarahchester, WY 97827",No,957494018,TAX-4524-47,Unknown,Unknown/None,PhD,142129.86,Unknown/None
CIT_4525,Diane Campos,13-07-1981,France,"9611 Brian Streetation Apt. 009; East James; FL 82573,",Unknown,M23227433,TAX-4525-65,Divorced,Yes,Bachelors,123125.5,Unknown/None
CIT_4526,Kenneth Hunter,12-06-1993,France,"19015 Smith Ramp, New Catherine, WV 70184",Yes,INVALID_since,TAX-4526-98,Single,Unknown/None,Bachelors,102651.14,Unknown/None
CIT_4527,Cheryl Jones,12-06-1938,United States,"2127 Morton Plains, Ericamouth, AK 13144",Unknown,L62516159,TAX-4527-47,Unknown,Unknown/None,PhD,66156.91,Unknown/None
CIT_4528,Nicole Day,19-03-1965,United States,"Unit 8518 Box 2484, DPO AE 47891",No,INVALID_pick,TAX-4528-09,Unknown,Unknown/None,Doctorate,140070.68,Unknown/None
CIT_4529,Michael Rasmussen,31-12-1940,France,"452 Streetanley Wall; New Tylermouth; DE 18571,",No,127976800,TAX-4529-82,Unknown,Unknown/None,Masters,116146.42,Unknown/None
CIT_4530,Gregg Willis,19-06-1964,United States,"45560 Amanda Club Apt. 998; Streetephanieview; IA 34106,",Yes,Z53402381,TAX-4530-16,Widowed,Unknown/None,High School,25196.45,Unknown/None
CIT_4531,Carolyn Mills,30-04-2001,France,"66901 Dawn Estates, Lewisborough, DE 74502",Yes,INVALID_moment,TAX-4531-44,Unknown,No,Masters,33521.07,Unknown/None
CIT_4532,Joseph Thompson,27-09-1974,United States,"878 Derek Fords, Jacobtown, LA 58397",Yes,INVALID_instead,Unknown/None,Divorced,No,High School,14290.57,Unknown/None
CIT_049,Alicia Allen,26-10-1980,France,"573 James Streetream; North Jennifer; CA 31536,",No,860654821,TAX-4533-89,Single,No,High School,75668.98,Unknown/None
CIT_4534,Joseph Brown,10-05-1959,India,"Unit 3669 Box 2993, DPO AA 96981",Yes,970435563,TAX-4534-67,Married,No,Masters,124352.95,Unknown/None
CIT_4535,Howard Brown,18-12-2001,France,"04169 Tammy Spur Apt. 749, Garrettside, MT 69968",Yes,531958853,TAX_4535_49,Unknown,Yes,High School,43175.86,1994.0
CIT_4536,Christopher Fritz,29-12-1995,India,"538 Meyer Spurs Suite 603, Lake Carolynfurt, PR 15213",Yes,779980524,TAX-4536-90,Divorced,Yes,Bachelors,45027.0,Unknown/None
CIT_4537,Richard Howard,22-07-1983,France,"381 Allen Fords Suite 625, Kristinastad, NH 80203",Yes,721069655,TAX-4537-14,Married,No,Masters,34135.28,Unknown/None
CIT_4538,Austin Cox,24-01-1992,United States,"40012 Jennifer Pass, Kennethtown, UT 15386",Unknown,O85643787,TAX-4538-68,Widowed,Yes,High School,26686.13,Unknown/None
CIT_4539,Jordan Mullins,05-06-1942,United States,"06360 Thompson Unions Apt. 434, Port Williamton, TX 36808",No,H11199401,TAX_4539_67,Unknown,Pending,Bachelors,145516.04,Unknown/None
CIT_4540,Michael Ryan,26-03-1961,India,"97904 Hill Well, Wilsonfurt, MS 42831",Unknown,M49378523,TAX-4540-76,Widowed,No,Bachelors,47479.37,Unknown/None
CIT_4541,Julia Nelson,25-01-1965,United States,"574 Sierra Courts Suite 430, South Alex, ND 06721",No,X54833310,TAX-4541-53,Widowed,Unknown/None,PhD,49705.97,Unknown/None
CIT_4542,Jerry Edwards,07-03-1990,United States,"91062 Lee Ports, West Jacquelinemouth, AS 37291",Unknown,P29955538,TAX-4542-60,Single,No,Masters,54540.21,Unknown/None
CIT_4543,Ann Campbell,14-09-1994,India,"211 Ashley Junction Apt. 755, Mendezland, TN 98288",No,809593297,TAX-4543-63,Unknown,Unknown/None,Doctorate,25202.93,Unknown/None
CIT_4544,Gary Jones,18-06-1950,France,"89430 Sandra Rapids, Hermanhaven, NC 08552",Unknown,U41154786,TAX-4544-63,Widowed,Unknown/None,Doctorate,30687.89,Unknown/None
CIT_4545,Mr. Edward Park Md,21-01-1941,United States,"8355 Kelsey Burg, Edwardsfort, KS 26064",No,B99738185,Unknown/None,Widowed,Pending,Bachelors,74892.17,Unknown/None
CIT_4546,Heather Smith,27-06-1958,France,"66601 Delacruz Burgs; East Bettyfurt; AR 61719,",Yes,X97248548,TAX_4546_39,Single,No,PhD,53117.11,Unknown/None
CIT_4547,Jaclyn Howard,23-05-1976,India,"277 Kristina Spurs Suite 109, Robertsmouth, MP 59635",Yes,821798611,Unknown/None,Widowed,Unknown/None,Masters,70592.94,Unknown/None
CIT_4548,Jeremy Cunningham,01-02-1982,India,"Unit 8202 Box 3905, DPO AP 76932",Unknown,166221991,TAX-4548-02,Unknown,Pending,Doctorate,42815.07,1980.0
CIT_4549,Tanya Robles,16-07-1969,India,"8864 Tracey Fort, North Timothyfort, UT 24145",No,INVALID_develop,TAX-4549-76,Divorced,No,High School,145046.14,Unknown/None
CIT_4550,Kim Rodriguez,20-08-1956,India,"81693 James Coves; Hayesmouth; ME 96046,",Unknown,Q22661132,TAX-4550-06,Single,Pending,PhD,95358.65,Unknown/None
CIT_4551,Marc Nolan,13-04-1952,France,"980 Silva Manors; Lake Jacob; IA 17468,",Unknown,264713898,TAX_4551_30,Unknown,Yes,High School,43128.07,2011.0
CIT_4552,Monique Johnson,Unknown/Invalid Format,United States,"USS Johnson, FPO AA 25624",No,677540511,Unknown/None,Single,No,PhD,88709.06,Unknown/None
CIT_4553,Christine Garcia,05-08-1972,France,"5315 Morgan Cove Apt. 968, Adamsview, OR 00613",Unknown,K99267003,TAX_4553_40,Single,Unknown/None,High School,126574.1,Unknown/None
CIT_4554,Brian Thornton,21-06-1938,India,"50162 Grimes Groves, East Renee, MA 22749",Yes,827680034,TAX-4554-77,Unknown,Unknown/None,Masters,92573.08,Unknown/None
CIT_4555,John Johnson,13-03-1943,India,"71259 Cohen Turnpike, West Stephanieville, MD 88188",No,612255682,TAX-4555-59,Divorced,Yes,PhD,145337.69,1999.0
CIT_4556,Bethany Hicks,18-07-1949,United States,"52329 Sheena Ramp; Brandonberg; MS 53209,",Yes,INVALID_become,TAX-4556-31,Unknown,Pending,Doctorate,98546.87,Unknown/None
CIT_4557,Mark Meyers,Unknown/Invalid Format,France,"46566 Streeteven Track Apt. 639; East Danielfort; WY 01454,",Unknown,G32939055,TAX-4557-99,Single,Pending,High School,128507.82,1972.0
CIT_4558,Allen Booth,19-01-1969,United States,"88524 Brown Prairie; Millerfurt; CT 92753,",Unknown,K75856859,Unknown/None,Unknown,Unknown/None,Bachelors,62176.64,Unknown/None
CIT_4559,Erica Garrison,03-02-1972,United States,"206 Leslie Skyway, Edwinbury, NJ 49344",No,001065753,TAX-4559-26,Single,No,Masters,111439.58,Unknown/None
CIT_4560,Andrea Hardy,06-06-1994,United States,"50996 Eric Lights Suite 258; Lake Angela; TN 89010,",No,INVALID_network,TAX-4560-30,Widowed,Unknown/None,Bachelors,87637.92,Unknown/None
CIT_4561,Kevin Padilla,20-03-1992,United States,"39505 Chang Point Suite 478; East Brandonville; DE 81806,",No,267488247,Unknown/None,Unknown,Unknown/None,Doctorate,110101.17,Unknown/None
CIT_4562,Christopher Smith,02-12-1996,India,"7037 Alexis Port; Ryanhaven; MH 98163,",Yes,921605991,TAX-4562-27,Widowed,Unknown/None,Doctorate,54323.48,1992.0
CIT_4563,Dr. Sheryl Meyer,17-01-1989,France,"28941 Liu Cliff Apt. 933, East Douglas, PW 88497",Yes,737349899,TAX-4563-42,Unknown,Pending,PhD,126956.45,Unknown/None
CIT_4564,Cindy Smith,12-03-1949,United States,"USNS Moore, FPO AP 59645",Yes,730047768,TAX-4564-93,Single,No,Masters,43657.15,Unknown/None
CIT_4565,Isaac White,31-07-2003,India,"Unit 6743 Box 9550, DPO AA 54400",Yes,INVALID_little,TAX-4565-06,Married,No,High School,85821.04,Unknown/None
CIT_4566,Blake Phillips,08-10-1937,United States,"3388 Cheyenne Flats, Port Savannah, IN 24956",No,T58813859,TAX-4566-70,Single,Yes,Masters,108290.43,Unknown/None
CIT_4567,Lynn Fleming,28-12-1965,India,"32831 Jacob Way Suite 556, Saratown, ID 72536",No,INVALID_plant,TAX-4567-15,Single,Unknown/None,High School,39498.31,Unknown/None
CIT_4568,Jesus Wilson,01-10-2002,India,"3273 Amber Springs Suite 779, Ruizhaven, ID 53627",Unknown,INVALID_what,TAX-4568-18,Divorced,Unknown/None,Doctorate,65768.17,Unknown/None
CIT_4569,Charles King Dds,04-05-1989,France,"9128 Knight Field Apt. 029, New Josephville, ND 73259",Unknown,J64584809,TAX-4569-16,Divorced,Pending,PhD,100101.65,Unknown/None
CIT_4570,Kari Carter,20-03-1970,India,"95294 David Shoal, New Samuelburgh, NE 46650",Unknown,645091073,TAX-4570-28,Unknown,Unknown/None,Doctorate,21649.78,2009.0
CIT_4571,Michael Williams,21-07-1951,France,"343 Bird Ville, South Anthony, IL 16419",Yes,W64724347,Unknown/None,Widowed,Yes,Doctorate,44356.04,Unknown/None
CIT_4572,Alison Zamora,10-08-1946,India,"06493 Kathryn Run; Fletcherburgh; MS 02003,",Yes,B56667334,TAX_4572_63,Single,No,Bachelors,13842.46,Unknown/None
CIT_4573,Dorothy Murray,28-10-1945,United States,"192 Diana Drives Suite 442, Michaelberg, DC 92644",No,L20134562,TAX-4573-35,Married,No,Doctorate,77643.56,Unknown/None
CIT_4574,Keith Russell,10-07-1956,France,"272 Hodges Junction, New Samanthafort, WI 25293",No,361362804,TAX-4574-16,Divorced,Yes,High School,92971.36,1968.0
CIT_4575,Jennifer Chang,08-05-1953,United States,"773 Jones Passage Suite 859, Jeanetteland, IL 97696",No,H96557218,TAX-4575-87,Divorced,No,Doctorate,124873.83,Unknown/None
CIT_4576,Leah Fisher,20-02-1997,India,"7820 Barnett Forest, Parkton, VI 48318",Unknown,J99468162,TAX-4576-99,Married,Pending,High School,65485.67,2021.0
CIT_4577,Janice Vargas,16-12-1955,United States,"618 Potter Shoals; Ronaldview; RI 07434,",Yes,397258291,TAX-4577-01,Unknown,Pending,High School,63257.13,Unknown/None
CIT_4578,Luis Hill,27-04-1957,India,"75249 Scott Canyon, North James, WA 19777",No,201093556,TAX-4578-11,Single,Unknown/None,Bachelors,46133.37,Unknown/None
CIT_4579,Robert Peters,Unknown/Invalid Format,United States,"123 Jeffrey Branch, New Brucestad, NC 64083",No,D07373393,TAX_4579_52,Divorced,Unknown/None,High School,10324.81,Unknown/None
CIT_4580,Joseph Thomas,17-06-1947,France,"44432 Santiago Turnpike Suite 736; New Sabrinaborough; WA 22000,",No,INVALID_success,TAX_4580_99,Widowed,Unknown/None,High School,62566.95,1967.0
CIT_4581,Jason Sanchez,04-01-1974,United States,"751 Schroeder Shoals, South Jasonchester, NM 50026",Yes,F05064201,TAX-4581-60,Widowed,Yes,Bachelors,32053.43,Unknown/None
CIT_4582,Eric Hicks,31-05-1947,United States,"525 Ward Tunnel, East Bridget, MT 53154",No,INVALID_wish,TAX-4582-76,Single,Pending,PhD,114144.88,Unknown/None
CIT_4583,Jesse Reyes,15-08-1940,France,"3376 Baxter Ville; Baileyport; MO 85177,",No,161778247,TAX-4583-21,Divorced,Pending,Masters,60164.17,Unknown/None
CIT_4584,Carrie Bean Md,10-12-1943,France,"Unit 5940 Box 4809, DPO AA 59304",Yes,398200284,TAX-4584-00,Widowed,Pending,Bachelors,23904.11,Unknown/None
CIT_4585,Ashley Sanders,Unknown/Invalid Format,United States,"2184 Patrick Lodge Apt. 302, North Patrickport, IA 34943",Yes,M72487346,TAX_4585_74,Single,Unknown/None,PhD,61082.87,Unknown/None
CIT_4586,Craig Scott,30-01-1936,France,"PSC 0347, Box 2157, APO AE 03652",Unknown,494149376,TAX-4586-93,Married,Unknown/None,PhD,71764.35,1929.0
CIT_4587,Cynthia Howard Dds,11-04-1983,France,"5957 Lee Lodge, Lake Susanbury, NE 03714",Yes,X94338351,TAX-4587-41,Single,Unknown/None,PhD,50499.69,1979.0
CIT_4588,Derek Nelson,21-01-1976,United States,"3724 Beard Park, South Joseph, SC 09906",Yes,INVALID_choose,TAX-4588-44,Unknown,Yes,Doctorate,116982.32,Unknown/None
CIT_4589,John Rose,04-01-1963,France,"9331 Petersen Crossroad, Garciaton, CO 03837",Yes,904214092,Unknown/None,Widowed,Unknown/None,High School,141972.7,1961.0
CIT_4590,Geoffrey Johnson,Unknown/Invalid Format,France,"59571 Stafford Hills, North Josephfort, GA 32269",Yes,404134522,TAX-4590-31,Divorced,Pending,Masters,65956.85,Unknown/None
CIT_4591,Brian Weeks,04-09-1975,India,"62706 Garcia Harbors Apt. 070, Port Ianberg, IN 79170",Yes,R03626251,TAX_4591_48,Divorced,Unknown/None,Masters,42930.25,Unknown/None
CIT_4592,Leon Johnson,03-05-1997,United States,"229 Rodriguez Point; Gloriastad; AZ 41074,",Yes,X46714898,TAX-4592-55,Single,No,Doctorate,94218.22,Unknown/None
CIT_4593,Jack Murray,20-06-1959,France,"40694 Rebecca Station, Maldonadomouth, RI 82612",Yes,D69549706,TAX_4593_97,Unknown,Yes,High School,65372.56,1966.0
CIT_4594,Travis Jefferson,11-07-1990,France,"Unit 7533 Box 3190, DPO AP 49427",Yes,INVALID_sure,TAX_4594_07,Single,Unknown/None,PhD,144510.7,Unknown/None
CIT_4595,Richard Burns,13-09-1959,United States,"3306 Christy Wall Apt. 104, Butlerfurt, PR 71643",No,X18820818,TAX-4595-13,Divorced,Pending,High School,128839.04,Unknown/None
CIT_4596,Tracey Burnett,05-02-1954,United States,"60644 Riley Ferry Suite 932, West Richardton, HI 01387",No,INVALID_computer,TAX-4596-62,Married,Unknown/None,Doctorate,120321.79,Unknown/None
CIT_4597,Douglas Wilson,09-12-1934,United States,"283 Katherine Loop; West Maureenfort; MD 68651,",No,643166400,TAX-4597-34,Unknown,Unknown/None,High School,82225.78,Unknown/None
CIT_4598,Jessica Johnston,02-01-1939,India,"302 Pruitt Mills Apt. 773; Justinville; IN 71663,",No,156171144,TAX_4598_55,Divorced,Pending,Bachelors,147065.97,Unknown/None
CIT_4599,Kimberly Cole,09-08-1976,United States,"601 Ronald Isle; Gregoryhaven; HI 19997,",Yes,254422606,TAX_4599_79,Single,Pending,High School,-82463.0,Unknown/None
CIT_4600,Carl Meyers,05-01-1978,United States,"68177 Matthew Square Apt. 235, Davidborough, KS 00505",Yes,672716545,TAX_4600_26,Single,Yes,Masters,26905.21,Unknown/None
CIT_4601,Kimberly Chavez,25-02-1951,France,"02366 Kyle Mountain, Sanchezchester, AR 50824",No,P51437171,TAX-4601-57,Divorced,Unknown/None,Bachelors,120440.12,1968.0
CIT_4602,Michael Davis,25-04-1976,United States,"11386 Davis Brooks Suite 495, East Joseph, CT 77565",No,Q27822517,TAX_4602_44,Single,Unknown/None,Masters,97401.49,Unknown/None
CIT_4603,Devin Goodwin,30-08-1934,United States,"6153 West Inlet Suite 661; Lake Kathy; IA 31652,",No,878769009,TAX-4603-74,Single,Pending,High School,78109.44,Unknown/None
CIT_4604,Belinda Burnett,21-06-1943,United States,"121 Daniel Drive Suite 191; West Glenview; PW 20746,",Yes,D41407925,TAX_4604_55,Married,Yes,High School,125578.06,Unknown/None
CIT_4605,Brittany Mcdonald,20-09-1969,India,"588 Lauren Stravenue, Holdershire, MA 88237",No,A19011875,TAX-4605-91,Single,Yes,Masters,119024.39,1961.0
CIT_4606,Travis Hernandez,09-04-1964,India,"8427 Nicholas Ports Apt. 911, East Michaelport, IL 87025",Yes,707149899,TAX-4606-22,Divorced,Yes,Masters,131921.54,Unknown/None
CIT_4607,Jay Barnett,13-10-1939,India,"106 Larson Courts, Bestmouth, GU 96863",No,N59139452,TAX_4607_29,Single,Unknown/None,Bachelors,97206.76,Unknown/None
CIT_4608,Adrienne Patel,11-08-1967,India,"833 Taylor Junction, Katieburgh, SC 45738",Unknown,349722740,TAX-4608-91,Single,Yes,High School,95692.1,Unknown/None
CIT_4609,Robert Fischer,13-08-1941,India,"1793 Rivera Parkways Apt. 309, Nealstad, MD 22887",No,L20635273,TAX-4609-50,Divorced,Unknown/None,PhD,57312.84,Unknown/None
CIT_4610,Jacob Williams,20-06-1954,United States,"047 Bobby Courts Suite 757, Lake Jennifer, GU 02911",Yes,H77010696,TAX-4610-57,Single,Unknown/None,Doctorate,43556.66,Unknown/None
CIT_4611,Susan Lopez,11-01-1959,France,"PSC 7055, Box 3752, APO AE 40659",Yes,F00404339,TAX-4611-51,Widowed,Pending,PhD,44530.43,Unknown/None
CIT_4612,Christine Fisher,21-08-1989,India,"458 Jackson Branch Apt. 338, New Amychester, ME 30228",Yes,272725421,TAX-4612-03,Widowed,Yes,Doctorate,48571.73,1988.0
CIT_4613,Taylor Hill,26-07-1999,India,"7230 Mary Overpass; Donnashire; OH 11008,",Yes,899259989,TAX-4613-56,Single,Unknown/None,Bachelors,33503.16,Unknown/None
CIT_4614,Cynthia Torres,25-04-1977,India,"34316 Courtney Crest, Gibsonstad, ME 24291",Yes,917734413,TAX-4614-92,Single,No,High School,23047.69,Unknown/None
CIT_4615,Andrew Bradley,09-07-1987,France,"60893 Webb Expressway Suite 610, North Misty, PA 89817",Yes,O54137886,TAX-4615-13,Single,Unknown/None,High School,112469.02,Unknown/None
CIT_4616,Sandra Torres,19-07-2002,India,"99921 Smith Inlet, Lake Rebeccafort, IA 76715",Yes,L36797087,TAX-4616-59,Widowed,Pending,PhD,-85169.0,Unknown/None
CIT_4617,Kristina Rogers,21-10-1964,France,"252 Kerr Coves, New Mikaylaton, MA 68554",Yes,523154444,TAX-4617-81,Unknown,No,Doctorate,117488.63,2009.0
CIT_4618,Meghan Ross,27-01-1999,United States,"3207 Tracy Hills Suite 850, New Stephanie, FM 23693",Unknown,M08721117,TAX-4618-02,Divorced,Unknown/None,Doctorate,59602.71,Unknown/None
CIT_4619,David Mcgee,04-08-1984,India,"7906 Kyle Plains, North Nicholas, MA 85221",Yes,745550859,TAX_4619_35,Widowed,Pending,PhD,142483.62,Unknown/None
CIT_4620,Allison Miller,04-05-1963,France,"8723 Joshua Islands, East Frankmouth, FL 43862",Yes,I48661845,TAX-4620-68,Married,Pending,Bachelors,45066.57,Unknown/None
CIT_4621,Ann Hunter,07-11-1948,India,"36681 Brandon Tunnel, Port Davidshire, MP 29103",Yes,A52354198,TAX-4621-02,Single,Unknown/None,High School,88662.6,1960.0
CIT_4622,David Blake,19-12-1954,France,"45727 Katie Mountains Apt. 048; Farmerland; VT 92446,",No,873569067,Unknown/None,Unknown,Yes,High School,130166.51,1992.0
CIT_4623,Marc May,04-09-2021,France,"500 Huerta Ford Suite 692; South Robert; AZ 44221,",Unknown,S86244832,TAX_4623_66,Single,Unknown/None,Doctorate,10646.94,1952.0
CIT_4624,Melissa Lee,20-03-2005,France,"5274 Steven Underpass, Lake Jasmine, MH 02335",No,X37448868,TAX-4624-72,Married,Yes,Masters,148145.92,1989.0
CIT_4625,Rhonda Wilson,01-01-1962,India,"10231 Kevin Courts Suite 298, West Amyborough, KY 46872",Unknown,INVALID_born,Unknown/None,Unknown,Pending,High School,148188.28,Unknown/None
CIT_4626,Erica Nelson,16-10-1934,France,"744 Cox Forges, Sloanfort, UT 06833",Unknown,J49170701,TAX-4626-58,Unknown,Unknown/None,Doctorate,66465.13,1981.0
